TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:03:30,"008 Navigate in main menu to 'Manage Prices'",1703,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:03:31,"009 Navigate in folders to 'L2 Price Setting'",1719,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:03:48,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:03:55,"011 Logout ",578,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:03:55,2011/04/15 08:03:55,"001 Open login page",297,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:03:55,2011/04/15 08:03:58,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2906,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:03:55,2011/04/15 08:04:00,"003 Navigate in main menu to 'Manage Prices'",1688,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:03:55,2011/04/15 08:04:02,"004 Navigate in folders to 'L1 Price Setting'",2203,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:03:55,2011/04/15 08:04:19,"005 Open Worksheet 'L1 Prices'",734,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:03:55,2011/04/15 08:04:27,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:03:55,2011/04/15 08:04:35,"007 Set Filter 'PCK','60mm Busbar system'",500,"Workbook"
