TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:56,"013 Logout ",2156,"Login"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:37:56,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:37:57,"002 Login as 'pt_regadminNL2'",594,"Login"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:08,"003 Navigate in main menu to 'Track and Analyze'",11266,"FolderNavigation"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:13,"004 Navigate in folders to 'Price Explorer'",4547,"FolderNavigation"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:20,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:23,"006 Apply changes",3110,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:30,"007 Set field 'Target Unit' to value 'Piece'",297,"Other"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:31,"008 Set field 'Y Axis' to value 'Percent'",297,"Other"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:34,"009 Apply changes",2938,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:44,"010 Select graph type 'Scatter'",3235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:38:53,"011 Filter by time",4328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:39:05,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:56,2011/04/15 07:39:13,"013 Logout ",1141,"Login"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:13,"001 Open login page",359,"Other"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:14,"002 Login as 'pt_regadminNL2'",703,"Login"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:26,"003 Navigate in main menu to 'Track and Analyze'",12313,"FolderNavigation"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:31,"004 Navigate in folders to 'Price Explorer'",4688,"FolderNavigation"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:38,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:40,"006 Apply changes",2359,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:48,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:48,"008 Set field 'Y Axis' to value 'Percent'",297,"Other"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:39:50,"009 Apply changes",2422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:40:01,"010 Select graph type 'Scatter'",3141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:40:09,"011 Filter by time",3906,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:40:20,"012 Clear filters",234,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:13,2011/04/15 07:40:28,"013 Logout ",1078,"Login"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:40:29,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:40:29,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:40:42,"003 Navigate in main menu to 'Track and Analyze'",12376,"FolderNavigation"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:40:46,"004 Navigate in folders to 'Price Explorer'",4094,"FolderNavigation"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:40:53,"005 Set field 'Target Unit' to value 'Package'",234,"Other"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:40:56,"006 Apply changes",2625,"PriceExplorer"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:41:03,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:41:03,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:41:07,"009 Apply changes",3375,"PriceExplorer"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:41:17,"010 Select graph type 'Scatter'",3406,"PriceExplorer"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:41:25,"011 Filter by time",3875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:41:36,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:40:28,2011/04/15 07:41:44,"013 Logout ",1031,"Login"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:41:44,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:41:45,"002 Login as 'pt_regadminNL2'",578,"Login"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:41:56,"003 Navigate in main menu to 'Track and Analyze'",11516,"FolderNavigation"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:00,"004 Navigate in folders to 'Price Explorer'",4281,"FolderNavigation"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:08,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:11,"006 Apply changes",2938,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:18,"007 Set field 'Target Unit' to value 'Piece'",266,"Other"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:18,"008 Set field 'Y Axis' to value 'Percent'",281,"Other"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:21,"009 Apply changes",2703,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:31,"010 Select graph type 'Scatter'",2844,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:40,"011 Filter by time",4750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:51,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:44,2011/04/15 07:42:59,"013 Logout ",1000,"Login"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:42:59,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:43:00,"002 Login as 'pt_regadminNL2'",719,"Login"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:43:24,"003 Navigate in main menu to 'Track and Analyze'",24048,"FolderNavigation"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:43:29,"004 Navigate in folders to 'Price Explorer'",5141,"FolderNavigation"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:43:37,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:43:40,"006 Apply changes",3422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:43:47,"007 Set field 'Target Unit' to value 'Piece'",438,"Other"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:43:48,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:43:52,"009 Apply changes",3922,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:44:02,"010 Select graph type 'Scatter'",2860,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:44:09,"011 Filter by time",3547,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:44:21,"012 Clear filters",328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:59,2011/04/15 07:44:29,"013 Logout ",1203,"Login"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:44:29,"001 Open login page",328,"Other"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:44:30,"002 Login as 'pt_regadminNL2'",734,"Login"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:44:44,"003 Navigate in main menu to 'Track and Analyze'",13594,"FolderNavigation"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:44:48,"004 Navigate in folders to 'Price Explorer'",4672,"FolderNavigation"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:44:56,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:44:58,"006 Apply changes",2813,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:45:06,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:45:06,"008 Set field 'Y Axis' to value 'Percent'",422,"Other"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:45:09,"009 Apply changes",3094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:45:19,"010 Select graph type 'Scatter'",2969,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:45:28,"011 Filter by time",3781,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:45:40,"012 Clear filters",656,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:29,2011/04/15 07:45:48,"013 Logout ",1063,"Login"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:45:48,"001 Open login page",313,"Other"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:45:49,"002 Login as 'pt_regadminNL2'",703,"Login"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:02,"003 Navigate in main menu to 'Track and Analyze'",12969,"FolderNavigation"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:06,"004 Navigate in folders to 'Price Explorer'",4453,"FolderNavigation"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:14,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:16,"006 Apply changes",2453,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:24,"007 Set field 'Target Unit' to value 'Piece'",406,"Other"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:24,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:27,"009 Apply changes",3469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:38,"010 Select graph type 'Scatter'",3610,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:47,"011 Filter by time",4031,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:46:58,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:48,2011/04/15 07:47:09,"013 Logout ",3610,"Login"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:10,"001 Open login page",1109,"Other"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:13,"002 Login as 'pt_regadminNL2'",2469,"Login"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:26,"003 Navigate in main menu to 'Track and Analyze'",13688,"FolderNavigation"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:31,"004 Navigate in folders to 'Price Explorer'",4610,"FolderNavigation"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:38,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:41,"006 Apply changes",3297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:49,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:49,"008 Set field 'Y Axis' to value 'Percent'",297,"Other"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:52,"009 Apply changes",2469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:48:02,"010 Select graph type 'Scatter'",3110,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:48:10,"011 Filter by time",4313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:48:21,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:48:29,"013 Logout ",922,"Login"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:48:29,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:48:30,"002 Login as 'pt_regadminNL2'",609,"Login"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:48:41,"003 Navigate in main menu to 'Track and Analyze'",11204,"FolderNavigation"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:48:46,"004 Navigate in folders to 'Price Explorer'",5125,"FolderNavigation"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:48:54,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:48:57,"006 Apply changes",3578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:49:05,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:49:05,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:49:08,"009 Apply changes",3047,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:49:18,"010 Select graph type 'Scatter'",2875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:49:26,"011 Filter by time",4047,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:49:37,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:29,2011/04/15 07:49:45,"013 Logout ",1172,"Login"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:49:45,"001 Open login page",359,"Other"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:49:46,"002 Login as 'pt_regadminNL2'",781,"Login"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:49:59,"003 Navigate in main menu to 'Track and Analyze'",13016,"FolderNavigation"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:03,"004 Navigate in folders to 'Price Explorer'",4313,"FolderNavigation"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:10,"005 Set field 'Target Unit' to value 'Package'",250,"Other"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:13,"006 Apply changes",2406,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:20,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:21,"008 Set field 'Y Axis' to value 'Percent'",359,"Other"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:24,"009 Apply changes",3000,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:34,"010 Select graph type 'Scatter'",3703,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:42,"011 Filter by time",3844,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:50:53,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:45,2011/04/15 07:51:02,"013 Logout ",1281,"Login"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:02,"001 Open login page",313,"Other"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:03,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:16,"003 Navigate in main menu to 'Track and Analyze'",13047,"FolderNavigation"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:23,"004 Navigate in folders to 'Price Explorer'",7282,"FolderNavigation"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:30,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:33,"006 Apply changes",2781,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:40,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:41,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:46,"009 Apply changes",5235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:51:56,"010 Select graph type 'Scatter'",3141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:52:04,"011 Filter by time",4438,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:52:15,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:02,2011/04/15 07:52:23,"013 Logout ",1047,"Login"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:52:24,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:52:24,"002 Login as 'pt_regadminNL2'",594,"Login"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:52:37,"003 Navigate in main menu to 'Track and Analyze'",12954,"FolderNavigation"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:52:42,"004 Navigate in folders to 'Price Explorer'",4766,"FolderNavigation"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:52:49,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:52:52,"006 Apply changes",2688,"PriceExplorer"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:52:59,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:53:00,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:53:03,"009 Apply changes",2813,"PriceExplorer"
A - Price Explorer,2011/04/15 07:52:23,2011/04/15 07:53:18,"010 Select graph type 'Scatter'",8032,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:54:53,"001 Open login page",406,"Other"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:54:54,"002 Login as 'pt_regadminNL2'",828,"Login"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:05,"003 Navigate in main menu to 'Track and Analyze'",11297,"FolderNavigation"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:10,"004 Navigate in folders to 'Price Explorer'",4266,"FolderNavigation"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:17,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:20,"006 Apply changes",2766,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:27,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:27,"008 Set field 'Y Axis' to value 'Percent'",359,"Other"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:30,"009 Apply changes",2531,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:40,"010 Select graph type 'Scatter'",2891,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:46,"011 Filter by time",2922,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:55:57,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:53,2011/04/15 07:56:05,"013 Logout ",766,"Login"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:05,"001 Open login page",188,"Other"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:06,"002 Login as 'pt_regadminNL2'",734,"Login"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:17,"003 Navigate in main menu to 'Track and Analyze'",11438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:22,"004 Navigate in folders to 'Price Explorer'",4516,"FolderNavigation"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:29,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:31,"006 Apply changes",2359,"PriceExplorer"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:39,"007 Set field 'Target Unit' to value 'Piece'",250,"Other"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:39,"008 Set field 'Y Axis' to value 'Percent'",297,"Other"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:41,"009 Apply changes",2438,"PriceExplorer"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:51,"010 Select graph type 'Scatter'",2875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:56:59,"011 Filter by time",3375,"PriceExplorer"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:57:10,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:56:05,2011/04/15 07:57:17,"013 Logout ",797,"Login"
A - Price Explorer,2011/04/15 07:57:17,2011/04/15 07:57:18,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:57:17,2011/04/15 07:57:18,"002 Login as 'pt_regadminNL2'",531,"Login"
A - Price Explorer,2011/04/15 07:57:17,2011/04/15 07:57:42,"003 Navigate in main menu to 'Track and Analyze'",24189,"FolderNavigation"
A - Price Explorer,2011/04/15 07:57:17,2011/04/15 07:58:07,"004 Navigate in folders to 'Price Explorer'",24704,"FolderNavigation"
A - Price Explorer,2011/04/15 07:57:17,2011/04/15 07:58:14,"005 Set field 'Target Unit' to value 'Package'",250,"Other"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 07:59:40,"001 Open login page",23142,"Other"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 07:59:58,"002 Login as 'pt_regadminNL2'",18470,"Login"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:09,"003 Navigate in main menu to 'Track and Analyze'",10860,"FolderNavigation"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:13,"004 Navigate in folders to 'Price Explorer'",3500,"FolderNavigation"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:20,"005 Set field 'Target Unit' to value 'Package'",266,"Other"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:22,"006 Apply changes",2188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:29,"007 Set field 'Target Unit' to value 'Piece'",250,"Other"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:30,"008 Set field 'Y Axis' to value 'Percent'",281,"Other"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:32,"009 Apply changes",2047,"PriceExplorer"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:42,"010 Select graph type 'Scatter'",2906,"PriceExplorer"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:48,"011 Filter by time",3078,"PriceExplorer"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:00:59,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:59:17,2011/04/15 08:01:07,"013 Logout ",906,"Login"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:07,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:08,"002 Login as 'pt_regadminNL2'",844,"Login"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:29,"003 Navigate in main menu to 'Track and Analyze'",20704,"FolderNavigation"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:36,"004 Navigate in folders to 'Price Explorer'",7610,"FolderNavigation"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:44,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:48,"006 Apply changes",4172,"PriceExplorer"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:55,"007 Set field 'Target Unit' to value 'Piece'",406,"Other"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:56,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:01:56,"009 Apply changes",250,"PriceExplorer"
A - Price Explorer,2011/04/15 08:01:07,2011/04/15 08:02:05,"010 Select graph type 'Scatter'",2547,"PriceExplorer"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:02:30,"001 Open login page",21798,"Other"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:02:35,"002 Login as 'pt_regadminNL2'",4531,"Login"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:02:47,"003 Navigate in main menu to 'Track and Analyze'",12016,"FolderNavigation"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:02:51,"004 Navigate in folders to 'Price Explorer'",4063,"FolderNavigation"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:02:58,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:03:00,"006 Apply changes",2125,"PriceExplorer"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:03:08,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:03:08,"008 Set field 'Y Axis' to value 'Percent'",328,"Other"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:03:10,"009 Apply changes",2359,"PriceExplorer"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:03:21,"010 Select graph type 'Scatter'",3094,"PriceExplorer"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:03:28,"011 Filter by time",3188,"PriceExplorer"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:03:39,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 08:02:08,2011/04/15 08:03:46,"013 Logout ",703,"Login"
A - Price Explorer,2011/04/15 08:03:46,2011/04/15 08:03:46,"001 Open login page",125,"Other"
A - Price Explorer,2011/04/15 08:03:46,2011/04/15 08:03:47,"002 Login as 'pt_regadminNL2'",531,"Login"
A - Price Explorer,2011/04/15 08:03:46,2011/04/15 08:03:58,"003 Navigate in main menu to 'Track and Analyze'",11501,"FolderNavigation"
A - Price Explorer,2011/04/15 08:03:46,2011/04/15 08:04:03,"004 Navigate in folders to 'Price Explorer'",4672,"FolderNavigation"
A - Price Explorer,2011/04/15 08:03:46,2011/04/15 08:04:10,"005 Set field 'Target Unit' to value 'Package'",234,"Other"
A - Price Explorer,2011/04/15 08:03:46,2011/04/15 08:04:12,"006 Apply changes",2047,"PriceExplorer"
A - Price Explorer,2011/04/15 08:03:46,2011/04/15 08:04:20,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 08:03:46,2011/04/15 08:04:20,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
