TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:07:14,"012 Refresh grid",766,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:07:39,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:07:39,"014 Refresh grid",531,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:08:06,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:08:06,"016 Refresh grid",563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:08:31,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:08:32,"018 Refresh grid",594,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:08:50,"019 Submit workbook",2516,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:09:08,"020 Expire workbook",2938,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:09:16,"021 Logout ",813,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:17,"001 Open login page",266,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:19,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2703,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:21,"003 Navigate in main menu to 'Manage Prices'",1578,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:23,"004 Navigate in folders to 'Discount Setting'",2000,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:32,"005 Click New workbook from template",1984,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:34,"006 Select workbook template 'Template Discount Guideline through import/export'",2313,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:43,"007 Set Workbook Name",1609,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:44,"008 Set Workbook Description",1078,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:45,"009 Open Worksheet 'Set Discount Guidelines'",781,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:09:53,"010 Set Filter 'BU','AS Industrial Automation Systems'",1000,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:10:23,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:09:16,2011/04/15 08:10:24,"012 Refresh grid",469,"Workbook"
