TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:14,"008 Set field 'Y Axis' to value 'Percent'",406,"Other"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:16,"009 Apply changes",2719,"PriceExplorer"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:27,"010 Select graph type 'Scatter'",3891,"PriceExplorer"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:35,"011 Filter by time",3500,"PriceExplorer"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:47,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:55,"013 Logout ",1063,"Login"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:08:55,"001 Open login page",172,"Other"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:08:56,"002 Login as 'pt_regadminNL2'",719,"Login"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:12,"003 Navigate in main menu to 'Track and Analyze'",16095,"FolderNavigation"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:17,"004 Navigate in folders to 'Price Explorer'",5407,"FolderNavigation"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:25,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:28,"006 Apply changes",3031,"PriceExplorer"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:35,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:36,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:38,"009 Apply changes",2688,"PriceExplorer"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:49,"010 Select graph type 'Scatter'",3313,"PriceExplorer"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:09:57,"011 Filter by time",4266,"PriceExplorer"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:10:18,"012 Clear filters",328,"PriceExplorer"
A - Price Explorer,2011/04/15 08:08:55,2011/04/15 08:10:26,"013 Logout ",922,"Login"
A - Price Explorer,2011/04/15 08:10:26,2011/04/15 08:10:26,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 08:10:26,2011/04/15 08:10:27,"002 Login as 'pt_regadminNL2'",594,"Login"
